Case_number,AER_form,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals_affected,Animals_treated,Animals_died,date,source_file,year
DEU-CA8B80A2-2024-DE-000006,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000313161&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Chihuahua,"Cardalis 10 mg benazepril hydrochloride + 80 mg spironolactone - Chewable Tablet, Cardalis 2.5 mg benazepril hydrochloride + 20 mg spironolactone - Chewable Tablet, Cardalis 5 mg benazepril hydrochloride + 40 mg spironolactone - Chewable Tablet, Cefenicol CA 5 mg/ml Augentropfen, Lösung für Hunde und Katzen, Cefenicol CA 5 mg/ml eye drops, solution for dogs and cats, DIMAZON 10 COMPRIMES POUR CHIENS ET CHATS, DIMAZON 40 COMPRIMES POUR CHIENS ET CHATS, DIMAZON SOLUTION INJECTABLE, DIMAZON iniettabile, 50 mg/ml soluzione iniettabile per bovini, equini, cani e gatti, Daxocox 30 mg - Tablet, Dimazon 50 mg/ml Injektionslösung für Rinder, Pferde, Hunde und Katzen, Dimazon 50 mg/ml Oplossing voor injectie, Dimazon 50 mg/ml Solution for Injection, Dimazon 50mg/ml, Dimazon 50mg/ml solution injectable, Dimazon 50mg/ml ενέσιμο διάλυμα, Dimazon Tabletten 10mg, Dimazon Tabletten 40mg, Dimazon Vet. 50 mg/ml injektionsvæske, opløsning, Dimazon tabletten, 40 mg voor honden en katten, Dimazon vet 50 mg/ml injektioneste, liuos, Dimazon, 10 mg, compresse per cani e gatti, Dimazon, 40 mg, compresse per cani e gatti, Dimazon, 50 mg/ml oplossing voor injectie voor honden en katten, SYNULOX (200+50)MG/TAB ΔΙΣΚΙΟ, SYNULOX (40+10)MG/TAB ΔΙΣΚΙΟ, SYNULOX 140 mg/ml + 35 mg/ml suspensión inyectable, SYNULOX 200 mg/50 mg tablety pre psy a mačky, SYNULOX 200/50 mg COMPRIMIDOS APETITOSOS PARA PERROS, SYNULOX 250 COMPRIMES POUR CHIENS, SYNULOX 250 mg, SYNULOX 250 mg kramtomosios tabletės šunims ir katėms, SYNULOX 250 mg tablete za pse in mačke, SYNULOX 250mg, δισκία για σκύλους και γάτες, SYNULOX 40 mg/10 mg tablety pre psy a mačky, SYNULOX 40 mg/ml + 10 mg/ml POLVO PARA GOTAS ORALES EN SUSPENSION, SYNULOX 40/10 MG COMPRIMIDOS APETITOSOS PARA PERROS Y GATOS, SYNULOX 400 mg/100 mg tablety pre psy, SYNULOX 400/100 mg COMPRIMIDOS APETITOSOS PARA PERROS, SYNULOX 50 COMPRIMES POUR CHIENS ET CHATS, SYNULOX 50 mg, SYNULOX 50 mg kramtomosios tabletės šunims ir katėms, SYNULOX 50 mg tablete za pse in mačke, SYNULOX 500 COMPRIMES POUR CHIENS, SYNULOX 500 mg kramtomosios tabletės šunims, SYNULOX 500 mg tablete za pse, SYNULOX 500 mg, kramtomosios tabletės šunims, SYNULOX 500MG/TAB ΔΙΣΚΙΟ, SYNULOX 50mg, δισκία για σκύλους και γάτες, SYNULOX OGIVETTES POUR VEAUX, SYNULOX SUSPENSION INJECTABLE POUR BOVINS, SYNULOX VET 140 mg/ml injektioneste, suspensio koiralle, kissalle ja sialle, SYNULOX suspensão injetável para suínos, bovinos, cães e gatos, SYNULOX vet 200 mg/50 mg tabletti, koiralle ja kissalle, SYNULOX vet 40 mg/10 mg tabletti, koiralle ja kissalle, SYNULOX vet 400 mg/100 mg tabletti, koiralle, SYNULOX, 400/100mg, Tableta, Synulox 250 mg Comprimés Appétents, Synulox 250 mg Smakelijke tabletten, Synulox 250 mg tabletes suņiem un kaķiem, Synulox 250 mg, tabletid koertele ja kassidele, Synulox 250 mg, таблетки за кучета и котки, Synulox 250mg, Synulox 50 mg Comprimés Appétents, Synulox 50 mg Smakelijke Tabletten, Synulox 50 mg tabletes suņiem un kaķiem, Synulox 50 mg, tabletid koertele ja kassidele, Synulox 50 mg, таблетки за кучета и котки, Synulox 500 mg Bolus 400 mg - 100 mg Omhulde tablet, Synulox 500 mg Comprimés Appétents, Synulox 500 mg Smakelijke Tabletten, Synulox 500 mg tabletes suņiem, Synulox 500 mg, tabletid koertele, Synulox 500mg, Synulox 50mg, Synulox Bolus 500 mg, 400 mg + 100 mg comprimés enrobés pour veaux, Synulox Lactating Cow Intramammary suspension., Synulox Tabletki 250 mg, Synulox Tabletki 250 mg (200+50) mg/tablete; tabletes suņiem, Synulox Tabletki 50 mg, Synulox Tabletki 50 mg (40+10) mg/ tablete; tabletes suņiem un kaķiem, Synulox Tabletki 500 mg, Synulox Vet. til hund og kat 200 + 50 mg tabletter, Synulox Vet. til hund og kat 40 + 10 mg tabletter, Synulox Vet. til hund tabletter 400 + 100 mg, Synulox Vet. til kalve 400 + 100 mg tabletter, Synulox comprimidos palatáveis 250 mg para cães e gatos, Synulox comprimidos palatáveis 50 mg para cães e gatos, Synulox comprimidos palatáveis 500 mg para cães, Synulox vet 40 mg/ml jauhe oraalisuspensiot",Diarrhoea,1,1,NA,2024-02-23T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000007,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000325932&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,Retriever - Labrador,"Daxocox 70 mg - Tablet, Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs)","Diarrhoea, Vomiting",1,1,NA,2024-03-20T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000321726&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,"Crossbred Canine/dog, Terrier - Jack Russell","Daxocox 45 mg - Tablet, SYNULOX 250 mg, SYNULOX Palatable Tablets 250 mg, compresse appetibili per cani e gatti, Synulox 250mg, Therios 300 mg palatable tablets for dogs",Diarrhoea,1,1,NA,2024-03-12T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000011,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000313919&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,Crossbred Canine/dog,"ATOPICA 10 mg soft capsules for dogs, ATOPICA 100 MG/ML SOLUTION BUVABLE POUR CHATS ET CHIENS, ATOPICA 25 mg CAPSULAS BLANDAS PARA PERROS, ATOPICA 25 mg capsules molles pour chiens, ATOPICA 50 mg capsules molles pour chiens, Atopica 10 mg soft capsules for dogs, Atopica 100 mg soft capsules for dogs, Atopica 100 mg/ml oral solution for cats and dogs, Atopica 25 mg soft capsules for dogs, Atopica 50 mg soft capsules for dogs, Atopica Vet. 50 mg kapseli, pehmeä, Atopica vet., 100 mg, Kapsel, mjuk, Atopica vet., 100 mg, mjuka kapslar, Atopica vet., 50 mg, Kapsel, mjuk, Daxocox 100 mg - Tablet, Forthyron 200 Microgram Flavoured Tablet, Forthyron 200 microgram tablet, Forthyron 400 Microgram Flavoured Tablet, Forthyron 400 microgram tablet, Forthyron 600 Microgram Flavoured Tablet, Forthyron 800 Microgram Flavoured Tablet",Diarrhoea,1,1,NA,2024-02-26T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000017,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000331001&_xt=AER&_xf=pdf""> AER </a>",Animal owner,Germany,MALE,Dog,Shepherd Dog - Australian,Daxocox 100 mg - Tablet,"Hyperactivity, Not sleeping, Panting",1,1,NA,2024-03-28T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000018,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000333082&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Retriever - Labrador,Daxocox 100 mg - Tablet,Lack of efficacy - NOS,1,1,NA,2024-04-02T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000019,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000333081&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Crossbred Canine/dog,Daxocox 30 mg - Tablet,Partial lack of efficacy,1,1,NA,2024-04-02T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000025,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000368932&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Dog (unknown),Daxocox 100 mg - Tablet,Urinary tract disorder NOS,1,1,NA,2024-06-03T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000031,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000386366&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,Dog (unknown),"Daxocox 70 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Partial lack of efficacy,1,1,NA,2024-07-02T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000039,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000408006&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Shepherd Dog - German,Daxocox 70 mg - Tablet,Lack of efficacy - NOS,1,1,NA,2024-08-08T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000043,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000408599&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,Shepherd Dog - Australian,Daxocox 100 mg - Tablet,Diarrhoea,1,1,NA,2024-08-09T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000044,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000408600&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Saint Bernard Dog,Daxocox 100 mg - Tablet,"Bloody diarrhoea, Inappetence, Vomiting",1,1,NA,2024-08-09T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000047,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000420355&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Munsterlander - Small,Daxocox 100 mg - Tablet,Vomiting,1,1,NA,2024-08-30T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000051,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000447353&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Retriever - Labrador,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2024-10-18T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000428751&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,FEMALE,Dog,Rottweiler,"Daxocox 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Bloody diarrhoea, Diarrhoea",1,1,NA,2024-09-16T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-CA8B80A2-2024-DE-000060,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000469734&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Bulldog,Daxocox 100 mg - Tablet,"Death by euthanasia, Diarrhoea, Unrelated death",1,1,1,2024-11-27T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-DEUBVLVP-2024-00424,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000303930&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Crossbred Canine/dog,"Daxocox 70 mg - Tablet, Metacam 2.5 mg - Chewable tablet (dogs)","Disorientation, Reluctant to move, Staggering, Unsteady gait",1,1,NA,2024-02-05T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-DEUBVLVP-2024-02984,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000406284&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,Digestive tract haemorrhage NOS,1,1,NA,2024-08-06T00:00:00Z,2024_eudra_daxocox.csv,2024
DEU-ZOETISPV-2024-DE-01442,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000465141&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Ridgeback - Rhodesian,"Daxocox 100 mg - Tablet, Daxocox 140 mg - Tablet, Daxocox 15 mg - Tablet, Daxocox 200 mg - Tablet, Daxocox 30 mg - Tablet, Daxocox 45 mg - Tablet, Daxocox 70 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Hind limb ataxia, Lack of efficacy - NOS, Skin lesion NOS, Tremor, Unable to rise, Wobbliness",1,1,NA,2024-11-20T00:00:00Z,2024_eudra_daxocox.csv,2024
DNK-CA8B80A2-2024-DK-000002,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000305343&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Denmark,FEMALE,Dog,Dog (unknown),"Daxocox 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Digestive tract disorder NOS, Non-regenerative anaemia",1,1,NA,2024-02-07T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2023-ES-000032,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000295471&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Spain,MALE,Dog,Retriever - Golden,"Daxocox 70 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Anaemia NOS, Death by euthanasia, Elevated cholesterol (total), Elevated renal parameters, Elevated serum alkaline phosphatase (ALP), Elevated symmetrical dimethylarginine (SDMA), Gastritis, Generalised weakness, Hepato-biliary disorder NOS, Hypernatremia, Leucocytosis NOS, Low thyroxine (T4), Monocytosis, Nephropathy, Neutrophilia, Partial lack of efficacy, Prostate hyperplasia, Prostration, White blood cell disorder NOS",1,1,1,2024-01-17T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2023-ES-000052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000309422&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Spain,MALE,Dog,Crossbred Canine/dog,Daxocox 45 mg - Tablet,Anaemia NOS,1,1,NA,2024-02-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000305352&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Spain,FEMALE,Dog,Boxer (German Boxer),Daxocox 100 mg - Tablet,Vomiting,1,1,NA,2024-02-07T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000040,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000445976&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,Vomiting,1,1,NA,2024-10-16T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000041,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000444966&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Crossbred Canine/dog,Daxocox 30 mg - Tablet,"Diarrhoea, Emesis, Retching",1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000042,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000444965&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Crossbred Canine/dog,Daxocox 45 mg - Tablet,"Gastritis, Vomiting",1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000043,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000444970&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Crossbred Canine/dog,"AMOXOIL RETARD 150 mg/ml SUSPENSION INYECTABLE, CLAVASEPTIN P 250 MG TABLETS FOR DOGS, Daxocox 45 mg - Tablet",Elevated liver enzymes NOS,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000044,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000444971&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,FEMALE,Dog,Terrier - Jack Russell,Daxocox 30 mg - Tablet,Soft stool,1,1,NA,2024-10-15T00:00:00Z,2024_eudra_daxocox.csv,2024
ESP-CA8B80A2-2024-ES-000045,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000450883&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,Spain,MALE,Dog,Beagle,"CLAVASEPTIN 500MG PALATABLE TABLETS FOR DOGS, Daxocox 30 mg - Tablet",Vomiting,1,1,NA,2024-10-24T00:00:00Z,2024_eudra_daxocox.csv,2024
